DataelementID,Period,orgUnitID,categoryOptionComboID,AttributeOptionComboID,Value
YvPOllVtINQ,2021Q3,Vb8lDLXkHjJ,dpFsZrc6Ffc,JVafaPfopJf,1
YvPOllVtINQ,2021Q3,Vb8lDLXkHjJ,A30fQSASmum,JVafaPfopJf,32
YvPOllVtINQ,2021Q3,Vb8lDLXkHjJ,d7veFTMK1Jw,JVafaPfopJf,56
YvPOllVtINQ,2021Q3,Vb8lDLXkHjJ,I0zEWK2C11q,JVafaPfopJf,47
YvPOllVtINQ,2021Q3,Vb8lDLXkHjJ,RKp8rxNgQAX,JVafaPfopJf,30
YvPOllVtINQ,2021Q3,Vb8lDLXkHjJ,MRnYv4nt5gc,JVafaPfopJf,30
YvPOllVtINQ,2021Q3,Vb8lDLXkHjJ,wOxLLZhNrPi,JVafaPfopJf,34
YvPOllVtINQ,2021Q3,Vb8lDLXkHjJ,ONQ9uSvOkGB,JVafaPfopJf,14
YvPOllVtINQ,2021Q3,Vb8lDLXkHjJ,U9R0CAPL0AS,JVafaPfopJf,16
YvPOllVtINQ,2021Q3,Vb8lDLXkHjJ,vIZW4Jv7qqy,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,Vb8lDLXkHjJ,bQY52yJFcaj,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,Vb8lDLXkHjJ,sjBprG9Atqw,JVafaPfopJf,3
YvPOllVtINQ,2021Q3,Vb8lDLXkHjJ,Cz8TfD9G4NS,JVafaPfopJf,8
YvPOllVtINQ,2021Q3,Vb8lDLXkHjJ,hX01YQ8Xd0A,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,Vb8lDLXkHjJ,Slv7vEZKRXb,JVafaPfopJf,2
YvPOllVtINQ,2021Q3,Vb8lDLXkHjJ,X3iUwZMRbpC,JVafaPfopJf,2
YvPOllVtINQ,2021Q3,Vb8lDLXkHjJ,ABHnQuSJzZJ,JVafaPfopJf,12
YvPOllVtINQ,2021Q3,Vb8lDLXkHjJ,PRsdy4olkFE,JVafaPfopJf,15
YvPOllVtINQ,2021Q3,Vb8lDLXkHjJ,TcbPwuDGR7C,JVafaPfopJf,10
YvPOllVtINQ,2021Q3,Vb8lDLXkHjJ,Ba3F9Cdo4TM,JVafaPfopJf,1
YvPOllVtINQ,2021Q3,Vb8lDLXkHjJ,hrDvHLgNfrf,JVafaPfopJf,12
YvPOllVtINQ,2021Q3,Vb8lDLXkHjJ,pjkXBdgweKp,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,Vb8lDLXkHjJ,UmKpnaBWKNG,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,Vb8lDLXkHjJ,mR4xiOSrCOb,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,Vb8lDLXkHjJ,Wl6Xe4IRe5N,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,Vb8lDLXkHjJ,B3YJoWLCkue,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,Vb8lDLXkHjJ,XkXgVeD7zWW,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,Vb8lDLXkHjJ,nVgwQTwVWng,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,Vb8lDLXkHjJ,oDCkdeCOlft,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,Vb8lDLXkHjJ,Xv7byNPl3sp,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,Vb8lDLXkHjJ,mKoxFv2cCli,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,Vb8lDLXkHjJ,mGvZHOcps52,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,Vb8lDLXkHjJ,i9oC3RD2uGE,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,Vb8lDLXkHjJ,UBAW8zO2PXf,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,Vb8lDLXkHjJ,CUcChuyrJO2,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,Vb8lDLXkHjJ,WCUwCrmtbTo,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,Vb8lDLXkHjJ,WalMMpT8Ue2,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,Vb8lDLXkHjJ,MEG4maaWoA7,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,Vb8lDLXkHjJ,dsq0QpQMPj0,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,Vb8lDLXkHjJ,FKErASt2t1z,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,Vb8lDLXkHjJ,dVZwJhviGrl,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,Vb8lDLXkHjJ,uQJ2RFlLZ8L,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,Vb8lDLXkHjJ,Gi32xq0roZx,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,Vb8lDLXkHjJ,RtzNjHlVYXH,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,Vb8lDLXkHjJ,ru0hDqbhyku,JVafaPfopJf,0
Fs6OLZSb2mg,2021Q3,Vb8lDLXkHjJ,wQEJHaLbSn1,JVafaPfopJf,0
Fs6OLZSb2mg,2021Q3,Vb8lDLXkHjJ,hOmBYbgBZ0O,JVafaPfopJf,0
Fs6OLZSb2mg,2021Q3,Vb8lDLXkHjJ,oMV1pF48ZLc,JVafaPfopJf,0
Fs6OLZSb2mg,2021Q3,Vb8lDLXkHjJ,qbFLLU6Fimz,JVafaPfopJf,0
Fs6OLZSb2mg,2021Q3,Vb8lDLXkHjJ,yuVedHVF5au,JVafaPfopJf,0
Fs6OLZSb2mg,2021Q3,Vb8lDLXkHjJ,SkrleMTebAa,JVafaPfopJf,0
Fs6OLZSb2mg,2021Q3,Vb8lDLXkHjJ,e6laBt0a4H5,JVafaPfopJf,1
Fs6OLZSb2mg,2021Q3,Vb8lDLXkHjJ,g0Y3klhGDYM,JVafaPfopJf,0
Fs6OLZSb2mg,2021Q3,Vb8lDLXkHjJ,vG5FAcGH9US,JVafaPfopJf,0
Fs6OLZSb2mg,2021Q3,Vb8lDLXkHjJ,qaqq0s49le3,JVafaPfopJf,0
eQdclZl2AoR,2021Q3,Vb8lDLXkHjJ,b1veZoOczoR,JVafaPfopJf,0
eQdclZl2AoR,2021Q3,Vb8lDLXkHjJ,FR9ZDmeA4Az,JVafaPfopJf,0
eQdclZl2AoR,2021Q3,Vb8lDLXkHjJ,jBJaVu6svtP,JVafaPfopJf,0
eQdclZl2AoR,2021Q3,Vb8lDLXkHjJ,xxGho4palSB,JVafaPfopJf,0
kznQBykTtJt,2021Q3,Vb8lDLXkHjJ,YVmIiOo8V17,JVafaPfopJf,0
kznQBykTtJt,2021Q3,Vb8lDLXkHjJ,HDhg4LTHBRa,JVafaPfopJf,0
kznQBykTtJt,2021Q3,Vb8lDLXkHjJ,rAvlLbG5dAb,JVafaPfopJf,1
kznQBykTtJt,2021Q3,Vb8lDLXkHjJ,dpFsZrc6Ffc,JVafaPfopJf,3
kznQBykTtJt,2021Q3,Vb8lDLXkHjJ,A30fQSASmum,JVafaPfopJf,32
kznQBykTtJt,2021Q3,Vb8lDLXkHjJ,d7veFTMK1Jw,JVafaPfopJf,56
kznQBykTtJt,2021Q3,Vb8lDLXkHjJ,I0zEWK2C11q,JVafaPfopJf,49
kznQBykTtJt,2021Q3,Vb8lDLXkHjJ,RKp8rxNgQAX,JVafaPfopJf,32
kznQBykTtJt,2021Q3,Vb8lDLXkHjJ,MRnYv4nt5gc,JVafaPfopJf,38
kznQBykTtJt,2021Q3,Vb8lDLXkHjJ,wOxLLZhNrPi,JVafaPfopJf,35
kznQBykTtJt,2021Q3,Vb8lDLXkHjJ,ONQ9uSvOkGB,JVafaPfopJf,14
kznQBykTtJt,2021Q3,Vb8lDLXkHjJ,U9R0CAPL0AS,JVafaPfopJf,16
kznQBykTtJt,2021Q3,Vb8lDLXkHjJ,vIZW4Jv7qqy,JVafaPfopJf,0
kznQBykTtJt,2021Q3,Vb8lDLXkHjJ,bQY52yJFcaj,JVafaPfopJf,0
kznQBykTtJt,2021Q3,Vb8lDLXkHjJ,sjBprG9Atqw,JVafaPfopJf,3
kznQBykTtJt,2021Q3,Vb8lDLXkHjJ,Cz8TfD9G4NS,JVafaPfopJf,8
kznQBykTtJt,2021Q3,Vb8lDLXkHjJ,hX01YQ8Xd0A,JVafaPfopJf,0
kznQBykTtJt,2021Q3,Vb8lDLXkHjJ,Slv7vEZKRXb,JVafaPfopJf,2
kznQBykTtJt,2021Q3,Vb8lDLXkHjJ,X3iUwZMRbpC,JVafaPfopJf,2
kznQBykTtJt,2021Q3,Vb8lDLXkHjJ,ABHnQuSJzZJ,JVafaPfopJf,16
kznQBykTtJt,2021Q3,Vb8lDLXkHjJ,PRsdy4olkFE,JVafaPfopJf,15
kznQBykTtJt,2021Q3,Vb8lDLXkHjJ,TcbPwuDGR7C,JVafaPfopJf,10
kznQBykTtJt,2021Q3,Vb8lDLXkHjJ,Ba3F9Cdo4TM,JVafaPfopJf,1
kznQBykTtJt,2021Q3,Vb8lDLXkHjJ,hrDvHLgNfrf,JVafaPfopJf,12
kznQBykTtJt,2021Q3,Vb8lDLXkHjJ,pjkXBdgweKp,JVafaPfopJf,0
kznQBykTtJt,2021Q3,Vb8lDLXkHjJ,UmKpnaBWKNG,JVafaPfopJf,0
kznQBykTtJt,2021Q3,Vb8lDLXkHjJ,mR4xiOSrCOb,JVafaPfopJf,0
kznQBykTtJt,2021Q3,Vb8lDLXkHjJ,Wl6Xe4IRe5N,JVafaPfopJf,0
kznQBykTtJt,2021Q3,Vb8lDLXkHjJ,B3YJoWLCkue,JVafaPfopJf,0
kznQBykTtJt,2021Q3,Vb8lDLXkHjJ,XkXgVeD7zWW,JVafaPfopJf,0
kznQBykTtJt,2021Q3,Vb8lDLXkHjJ,nVgwQTwVWng,JVafaPfopJf,0
kznQBykTtJt,2021Q3,Vb8lDLXkHjJ,oDCkdeCOlft,JVafaPfopJf,0
kznQBykTtJt,2021Q3,Vb8lDLXkHjJ,Xv7byNPl3sp,JVafaPfopJf,0
kznQBykTtJt,2021Q3,Vb8lDLXkHjJ,mKoxFv2cCli,JVafaPfopJf,0
kznQBykTtJt,2021Q3,Vb8lDLXkHjJ,mGvZHOcps52,JVafaPfopJf,0
kznQBykTtJt,2021Q3,Vb8lDLXkHjJ,i9oC3RD2uGE,JVafaPfopJf,0
kznQBykTtJt,2021Q3,Vb8lDLXkHjJ,UBAW8zO2PXf,JVafaPfopJf,0
kznQBykTtJt,2021Q3,Vb8lDLXkHjJ,CUcChuyrJO2,JVafaPfopJf,0
kznQBykTtJt,2021Q3,Vb8lDLXkHjJ,WCUwCrmtbTo,JVafaPfopJf,0
kznQBykTtJt,2021Q3,Vb8lDLXkHjJ,WalMMpT8Ue2,JVafaPfopJf,0
kznQBykTtJt,2021Q3,Vb8lDLXkHjJ,MEG4maaWoA7,JVafaPfopJf,0
kznQBykTtJt,2021Q3,Vb8lDLXkHjJ,dsq0QpQMPj0,JVafaPfopJf,0
kznQBykTtJt,2021Q3,Vb8lDLXkHjJ,FKErASt2t1z,JVafaPfopJf,0
kznQBykTtJt,2021Q3,Vb8lDLXkHjJ,dVZwJhviGrl,JVafaPfopJf,0
kznQBykTtJt,2021Q3,Vb8lDLXkHjJ,uQJ2RFlLZ8L,JVafaPfopJf,0
kznQBykTtJt,2021Q3,Vb8lDLXkHjJ,Gi32xq0roZx,JVafaPfopJf,0
kznQBykTtJt,2021Q3,Vb8lDLXkHjJ,RtzNjHlVYXH,JVafaPfopJf,0
kznQBykTtJt,2021Q3,Vb8lDLXkHjJ,ru0hDqbhyku,JVafaPfopJf,0
KqVN4pDxEGq,2021Q3,Vb8lDLXkHjJ,wQEJHaLbSn1,JVafaPfopJf,0
KqVN4pDxEGq,2021Q3,Vb8lDLXkHjJ,hOmBYbgBZ0O,JVafaPfopJf,0
KqVN4pDxEGq,2021Q3,Vb8lDLXkHjJ,oMV1pF48ZLc,JVafaPfopJf,0
KqVN4pDxEGq,2021Q3,Vb8lDLXkHjJ,qbFLLU6Fimz,JVafaPfopJf,0
KqVN4pDxEGq,2021Q3,Vb8lDLXkHjJ,yuVedHVF5au,JVafaPfopJf,0
KqVN4pDxEGq,2021Q3,Vb8lDLXkHjJ,SkrleMTebAa,JVafaPfopJf,0
KqVN4pDxEGq,2021Q3,Vb8lDLXkHjJ,e6laBt0a4H5,JVafaPfopJf,1
KqVN4pDxEGq,2021Q3,Vb8lDLXkHjJ,g0Y3klhGDYM,JVafaPfopJf,0
KqVN4pDxEGq,2021Q3,Vb8lDLXkHjJ,vG5FAcGH9US,JVafaPfopJf,0
KqVN4pDxEGq,2021Q3,Vb8lDLXkHjJ,qaqq0s49le3,JVafaPfopJf,0
JTmqyoIWNsj,2021Q3,eZXOmZXhqYz,b1veZoOczoR,JVafaPfopJf,0
JTmqyoIWNsj,2021Q3,eZXOmZXhqYz,FR9ZDmeA4Az,JVafaPfopJf,0
JTmqyoIWNsj,2021Q3,eZXOmZXhqYz,jBJaVu6svtP,JVafaPfopJf,0
JTmqyoIWNsj,2021Q3,eZXOmZXhqYz,xxGho4palSB,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,eZXOmZXhqYz,YVmIiOo8V17,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,eZXOmZXhqYz,HDhg4LTHBRa,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,eZXOmZXhqYz,rAvlLbG5dAb,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,eZXOmZXhqYz,dpFsZrc6Ffc,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,eZXOmZXhqYz,A30fQSASmum,JVafaPfopJf,2
YvPOllVtINQ,2021Q3,eZXOmZXhqYz,d7veFTMK1Jw,JVafaPfopJf,11
YvPOllVtINQ,2021Q3,eZXOmZXhqYz,I0zEWK2C11q,JVafaPfopJf,5
YvPOllVtINQ,2021Q3,eZXOmZXhqYz,RKp8rxNgQAX,JVafaPfopJf,10
YvPOllVtINQ,2021Q3,eZXOmZXhqYz,MRnYv4nt5gc,JVafaPfopJf,11
YvPOllVtINQ,2021Q3,eZXOmZXhqYz,wOxLLZhNrPi,JVafaPfopJf,15
YvPOllVtINQ,2021Q3,eZXOmZXhqYz,ONQ9uSvOkGB,JVafaPfopJf,12
YvPOllVtINQ,2021Q3,eZXOmZXhqYz,U9R0CAPL0AS,JVafaPfopJf,13
YvPOllVtINQ,2021Q3,eZXOmZXhqYz,vIZW4Jv7qqy,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,eZXOmZXhqYz,bQY52yJFcaj,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,eZXOmZXhqYz,sjBprG9Atqw,JVafaPfopJf,2
YvPOllVtINQ,2021Q3,eZXOmZXhqYz,Cz8TfD9G4NS,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,eZXOmZXhqYz,hX01YQ8Xd0A,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,eZXOmZXhqYz,Slv7vEZKRXb,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,eZXOmZXhqYz,X3iUwZMRbpC,JVafaPfopJf,2
YvPOllVtINQ,2021Q3,eZXOmZXhqYz,ABHnQuSJzZJ,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,eZXOmZXhqYz,PRsdy4olkFE,JVafaPfopJf,3
YvPOllVtINQ,2021Q3,eZXOmZXhqYz,TcbPwuDGR7C,JVafaPfopJf,15
YvPOllVtINQ,2021Q3,eZXOmZXhqYz,Ba3F9Cdo4TM,JVafaPfopJf,14
YvPOllVtINQ,2021Q3,eZXOmZXhqYz,hrDvHLgNfrf,JVafaPfopJf,18
YvPOllVtINQ,2021Q3,eZXOmZXhqYz,pjkXBdgweKp,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,eZXOmZXhqYz,UmKpnaBWKNG,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,eZXOmZXhqYz,mR4xiOSrCOb,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,eZXOmZXhqYz,Wl6Xe4IRe5N,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,eZXOmZXhqYz,B3YJoWLCkue,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,eZXOmZXhqYz,XkXgVeD7zWW,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,eZXOmZXhqYz,nVgwQTwVWng,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,eZXOmZXhqYz,oDCkdeCOlft,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,eZXOmZXhqYz,Xv7byNPl3sp,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,eZXOmZXhqYz,mKoxFv2cCli,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,eZXOmZXhqYz,mGvZHOcps52,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,eZXOmZXhqYz,i9oC3RD2uGE,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,eZXOmZXhqYz,UBAW8zO2PXf,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,eZXOmZXhqYz,CUcChuyrJO2,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,eZXOmZXhqYz,WCUwCrmtbTo,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,eZXOmZXhqYz,WalMMpT8Ue2,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,eZXOmZXhqYz,MEG4maaWoA7,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,eZXOmZXhqYz,dsq0QpQMPj0,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,eZXOmZXhqYz,FKErASt2t1z,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,eZXOmZXhqYz,dVZwJhviGrl,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,eZXOmZXhqYz,uQJ2RFlLZ8L,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,eZXOmZXhqYz,Gi32xq0roZx,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,eZXOmZXhqYz,RtzNjHlVYXH,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,eZXOmZXhqYz,ru0hDqbhyku,JVafaPfopJf,0
Fs6OLZSb2mg,2021Q3,eZXOmZXhqYz,wQEJHaLbSn1,JVafaPfopJf,0
Fs6OLZSb2mg,2021Q3,eZXOmZXhqYz,hOmBYbgBZ0O,JVafaPfopJf,0
Fs6OLZSb2mg,2021Q3,eZXOmZXhqYz,oMV1pF48ZLc,JVafaPfopJf,0
Fs6OLZSb2mg,2021Q3,eZXOmZXhqYz,qbFLLU6Fimz,JVafaPfopJf,0
Fs6OLZSb2mg,2021Q3,eZXOmZXhqYz,yuVedHVF5au,JVafaPfopJf,0
Fs6OLZSb2mg,2021Q3,eZXOmZXhqYz,SkrleMTebAa,JVafaPfopJf,0
Fs6OLZSb2mg,2021Q3,eZXOmZXhqYz,e6laBt0a4H5,JVafaPfopJf,0
Fs6OLZSb2mg,2021Q3,eZXOmZXhqYz,g0Y3klhGDYM,JVafaPfopJf,0
Fs6OLZSb2mg,2021Q3,eZXOmZXhqYz,vG5FAcGH9US,JVafaPfopJf,0
Fs6OLZSb2mg,2021Q3,eZXOmZXhqYz,qaqq0s49le3,JVafaPfopJf,0
eQdclZl2AoR,2021Q3,eZXOmZXhqYz,b1veZoOczoR,JVafaPfopJf,0
eQdclZl2AoR,2021Q3,eZXOmZXhqYz,FR9ZDmeA4Az,JVafaPfopJf,0
eQdclZl2AoR,2021Q3,eZXOmZXhqYz,jBJaVu6svtP,JVafaPfopJf,0
eQdclZl2AoR,2021Q3,eZXOmZXhqYz,xxGho4palSB,JVafaPfopJf,0
kznQBykTtJt,2021Q3,eZXOmZXhqYz,YVmIiOo8V17,JVafaPfopJf,0
kznQBykTtJt,2021Q3,eZXOmZXhqYz,HDhg4LTHBRa,JVafaPfopJf,0
kznQBykTtJt,2021Q3,eZXOmZXhqYz,rAvlLbG5dAb,JVafaPfopJf,0
kznQBykTtJt,2021Q3,eZXOmZXhqYz,dpFsZrc6Ffc,JVafaPfopJf,0
kznQBykTtJt,2021Q3,eZXOmZXhqYz,A30fQSASmum,JVafaPfopJf,2
kznQBykTtJt,2021Q3,eZXOmZXhqYz,d7veFTMK1Jw,JVafaPfopJf,11
kznQBykTtJt,2021Q3,eZXOmZXhqYz,I0zEWK2C11q,JVafaPfopJf,5
kznQBykTtJt,2021Q3,eZXOmZXhqYz,RKp8rxNgQAX,JVafaPfopJf,10
kznQBykTtJt,2021Q3,eZXOmZXhqYz,MRnYv4nt5gc,JVafaPfopJf,11
kznQBykTtJt,2021Q3,eZXOmZXhqYz,wOxLLZhNrPi,JVafaPfopJf,15
kznQBykTtJt,2021Q3,eZXOmZXhqYz,ONQ9uSvOkGB,JVafaPfopJf,13
kznQBykTtJt,2021Q3,eZXOmZXhqYz,U9R0CAPL0AS,JVafaPfopJf,18
kznQBykTtJt,2021Q3,eZXOmZXhqYz,vIZW4Jv7qqy,JVafaPfopJf,0
kznQBykTtJt,2021Q3,eZXOmZXhqYz,bQY52yJFcaj,JVafaPfopJf,0
kznQBykTtJt,2021Q3,eZXOmZXhqYz,sjBprG9Atqw,JVafaPfopJf,2
kznQBykTtJt,2021Q3,eZXOmZXhqYz,Cz8TfD9G4NS,JVafaPfopJf,0
kznQBykTtJt,2021Q3,eZXOmZXhqYz,hX01YQ8Xd0A,JVafaPfopJf,0
kznQBykTtJt,2021Q3,eZXOmZXhqYz,Slv7vEZKRXb,JVafaPfopJf,0
kznQBykTtJt,2021Q3,eZXOmZXhqYz,X3iUwZMRbpC,JVafaPfopJf,4
kznQBykTtJt,2021Q3,eZXOmZXhqYz,ABHnQuSJzZJ,JVafaPfopJf,0
kznQBykTtJt,2021Q3,eZXOmZXhqYz,PRsdy4olkFE,JVafaPfopJf,3
kznQBykTtJt,2021Q3,eZXOmZXhqYz,TcbPwuDGR7C,JVafaPfopJf,15
kznQBykTtJt,2021Q3,eZXOmZXhqYz,Ba3F9Cdo4TM,JVafaPfopJf,15
kznQBykTtJt,2021Q3,eZXOmZXhqYz,hrDvHLgNfrf,JVafaPfopJf,19
kznQBykTtJt,2021Q3,eZXOmZXhqYz,pjkXBdgweKp,JVafaPfopJf,0
kznQBykTtJt,2021Q3,eZXOmZXhqYz,UmKpnaBWKNG,JVafaPfopJf,0
kznQBykTtJt,2021Q3,eZXOmZXhqYz,mR4xiOSrCOb,JVafaPfopJf,0
kznQBykTtJt,2021Q3,eZXOmZXhqYz,Wl6Xe4IRe5N,JVafaPfopJf,0
kznQBykTtJt,2021Q3,eZXOmZXhqYz,B3YJoWLCkue,JVafaPfopJf,0
kznQBykTtJt,2021Q3,eZXOmZXhqYz,XkXgVeD7zWW,JVafaPfopJf,0
kznQBykTtJt,2021Q3,eZXOmZXhqYz,nVgwQTwVWng,JVafaPfopJf,0
kznQBykTtJt,2021Q3,eZXOmZXhqYz,oDCkdeCOlft,JVafaPfopJf,0
kznQBykTtJt,2021Q3,eZXOmZXhqYz,Xv7byNPl3sp,JVafaPfopJf,0
kznQBykTtJt,2021Q3,eZXOmZXhqYz,mKoxFv2cCli,JVafaPfopJf,0
kznQBykTtJt,2021Q3,eZXOmZXhqYz,mGvZHOcps52,JVafaPfopJf,0
kznQBykTtJt,2021Q3,eZXOmZXhqYz,i9oC3RD2uGE,JVafaPfopJf,0
kznQBykTtJt,2021Q3,eZXOmZXhqYz,UBAW8zO2PXf,JVafaPfopJf,0
kznQBykTtJt,2021Q3,eZXOmZXhqYz,CUcChuyrJO2,JVafaPfopJf,0
kznQBykTtJt,2021Q3,eZXOmZXhqYz,WCUwCrmtbTo,JVafaPfopJf,0
kznQBykTtJt,2021Q3,eZXOmZXhqYz,WalMMpT8Ue2,JVafaPfopJf,0
kznQBykTtJt,2021Q3,eZXOmZXhqYz,MEG4maaWoA7,JVafaPfopJf,0
kznQBykTtJt,2021Q3,eZXOmZXhqYz,dsq0QpQMPj0,JVafaPfopJf,0
kznQBykTtJt,2021Q3,eZXOmZXhqYz,FKErASt2t1z,JVafaPfopJf,0
kznQBykTtJt,2021Q3,eZXOmZXhqYz,dVZwJhviGrl,JVafaPfopJf,0
kznQBykTtJt,2021Q3,eZXOmZXhqYz,uQJ2RFlLZ8L,JVafaPfopJf,0
kznQBykTtJt,2021Q3,eZXOmZXhqYz,Gi32xq0roZx,JVafaPfopJf,0
kznQBykTtJt,2021Q3,eZXOmZXhqYz,RtzNjHlVYXH,JVafaPfopJf,0
kznQBykTtJt,2021Q3,eZXOmZXhqYz,ru0hDqbhyku,JVafaPfopJf,0
KqVN4pDxEGq,2021Q3,eZXOmZXhqYz,wQEJHaLbSn1,JVafaPfopJf,0
KqVN4pDxEGq,2021Q3,eZXOmZXhqYz,hOmBYbgBZ0O,JVafaPfopJf,0
KqVN4pDxEGq,2021Q3,eZXOmZXhqYz,oMV1pF48ZLc,JVafaPfopJf,0
KqVN4pDxEGq,2021Q3,eZXOmZXhqYz,qbFLLU6Fimz,JVafaPfopJf,0
KqVN4pDxEGq,2021Q3,eZXOmZXhqYz,yuVedHVF5au,JVafaPfopJf,0
KqVN4pDxEGq,2021Q3,eZXOmZXhqYz,SkrleMTebAa,JVafaPfopJf,0
KqVN4pDxEGq,2021Q3,eZXOmZXhqYz,e6laBt0a4H5,JVafaPfopJf,0
KqVN4pDxEGq,2021Q3,eZXOmZXhqYz,g0Y3klhGDYM,JVafaPfopJf,0
KqVN4pDxEGq,2021Q3,eZXOmZXhqYz,vG5FAcGH9US,JVafaPfopJf,0
KqVN4pDxEGq,2021Q3,eZXOmZXhqYz,qaqq0s49le3,JVafaPfopJf,0
JTmqyoIWNsj,2021Q3,NC1CKDyZtUY,b1veZoOczoR,JVafaPfopJf,0
JTmqyoIWNsj,2021Q3,NC1CKDyZtUY,FR9ZDmeA4Az,JVafaPfopJf,0
JTmqyoIWNsj,2021Q3,NC1CKDyZtUY,jBJaVu6svtP,JVafaPfopJf,0
JTmqyoIWNsj,2021Q3,NC1CKDyZtUY,xxGho4palSB,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,NC1CKDyZtUY,YVmIiOo8V17,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,NC1CKDyZtUY,HDhg4LTHBRa,JVafaPfopJf,1
YvPOllVtINQ,2021Q3,NC1CKDyZtUY,rAvlLbG5dAb,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,NC1CKDyZtUY,dpFsZrc6Ffc,JVafaPfopJf,6
YvPOllVtINQ,2021Q3,NC1CKDyZtUY,A30fQSASmum,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,NC1CKDyZtUY,d7veFTMK1Jw,JVafaPfopJf,5
YvPOllVtINQ,2021Q3,NC1CKDyZtUY,I0zEWK2C11q,JVafaPfopJf,22
YvPOllVtINQ,2021Q3,NC1CKDyZtUY,RKp8rxNgQAX,JVafaPfopJf,35
YvPOllVtINQ,2021Q3,NC1CKDyZtUY,MRnYv4nt5gc,JVafaPfopJf,22
YvPOllVtINQ,2021Q3,NC1CKDyZtUY,wOxLLZhNrPi,JVafaPfopJf,22
YvPOllVtINQ,2021Q3,NC1CKDyZtUY,ONQ9uSvOkGB,JVafaPfopJf,22
YvPOllVtINQ,2021Q3,NC1CKDyZtUY,U9R0CAPL0AS,JVafaPfopJf,36
YvPOllVtINQ,2021Q3,NC1CKDyZtUY,vIZW4Jv7qqy,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,NC1CKDyZtUY,bQY52yJFcaj,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,NC1CKDyZtUY,sjBprG9Atqw,JVafaPfopJf,0
YvPOllVtINQ,2021Q3,NC1CKDyZtUY,Cz8TfD9G4NS,JVafaPfopJf,0
